Haralick1,Haralick2,Haralick3,Haralick4,Haralick5,Haralick6,Haralick7,Haralick8,Haralick9,Haralick10,Haralick11,Haralick12,Haralick13
0.00022214280519163962,323.3182817537511,0.9528895827055174,3431.200539428979,0.1270513765851847,264.4980852617955,13401.483875962138,8.599042079751564,12.805374008904439,0.0001705957916320291,5.029220936977574,-0.3206940662527184,0.9960053830856053
0.0022842300944135897,473.8651783084815,0.8544395211080877,1627.8217079694712,0.24615752059036947,141.00803071137392,6037.421653569394,7.215358222198445,10.703843033497002,0.0003445914131391714,4.500606929393397,-0.29334781841870744,0.9868908173673473
0.0009578905651014279,397.12113480086333,0.8087815754450282,1038.3496584175878,0.1714289681390857,182.09245441537757,3756.2774988694746,7.357533704920935,11.412665107213758,0.0002530075881040945,4.801788898146286,-0.22272124103959398,0.9700620326138792
0.0014897510475411085,207.81388216682683,0.8527944090664733,705.6341572086075,0.19553867872113956,126.63188467783186,2614.7227466676,7.085286578720563,10.81754887690813,0.00027519406076286,4.464921109319226,-0.23594608684423884,0.9695052120859049
0.0019785849178628545,146.2134408761005,0.8529849521165286,497.2208236541651,0.22576494294332175,127.12345350862577,1842.669853740561,6.888425345723016,10.437736532942163,0.0003339494250302284,4.184752675285374,-0.24013361690446003,0.9686367860657791
0.00020487781898494376,370.5380524550111,0.8676826793316017,1400.0202881311254,0.10259228497425632,175.78612197458773,5229.543100069485,8.17381695588518,12.77548344225155,0.00015837244746739364,5.150640335159069,-0.23291541552646233,0.9815856046452875
0.00011314423986355526,951.2458507143579,0.8860548090386877,4174.7373297685335,0.07447858664789102,278.6919060049058,15747.703468359749,8.685470466778193,13.531482055995452,8.094554926192632e-05,5.8482144394836615,-0.24784316683283159,0.9887701983089131
0.0006953148568121881,490.89786000275126,0.9373890329411064,3919.208028696001,0.1356146488547871,375.33559201884026,15185.934254781278,7.801280147114756,11.913619951081971,0.00016950393135172504,5.105998400675093,-0.26666735300551964,0.9868654789212106
0.000725187262331842,296.90259998488756,0.9558454940424194,3360.512827099794,0.14824735576553616,381.2498215074555,13145.14870841428,7.759634394722668,11.778251303213706,0.00019123158203039595,4.87373623164452,-0.27550203901175824,0.9879750921875774
0.0008220926956776749,435.96517433659864,0.9321031997117055,3209.853977900555,0.15440631252067827,376.8357258277016,12403.450737265644,7.802998716548517,11.671595631242534,0.00021486177104924176,4.917625830035469,-0.29152985803667697,0.9905352672006984
0.0008188115079458816,509.8590702064216,0.9175395270495221,3090.2987652916763,0.13547974100257051,375.0282905839249,11851.335990960266,7.725569787367578,11.702795347092032,0.00019133133953793584,5.055514333453302,-0.27327255073776957,0.9875149722287284
0.0003458202513029374,586.8619007784891,0.9217437863842749,3749.9110296942663,0.10900227957466611,348.4158258707143,14412.782217998483,8.303121960968674,12.626367736313833,0.00013686803026692265,5.356478025284378,-0.27737811556466535,0.9912833031733655
0.00023549701071427377,2060.3283696098642,0.7423165228714222,3997.7235906842925,0.06621885486794554,308.3764935732996,13930.56599312729,8.435263948763424,13.345896903020554,5.883220309536914e-05,6.3766098582759545,-0.20754694638365528,0.9765916217041413
0.00020419721220761824,1927.9560036463824,0.8052586417360189,4948.875693390631,0.06802824340845286,277.7939922364219,17867.546769916124,8.605265861836882,13.470038660627786,6.0662564048965314e-05,6.334157130407808,-0.22727838301974898,0.983786809188831
0.002344301045311288,1588.9231053149604,0.3679412286924204,1256.9464685194253,0.1687256380120301,392.6154301839853,3438.862768762774,6.568182084481135,10.3708452694876,0.0002403410467935792,5.20380618458176,-0.13287301703038443,0.8770305491617468
0.001306964462319693,131.10626046252094,0.9883564500073326,5628.15146750484,0.1614288329323385,343.00607286370825,22381.499609556875,7.443423686460035,11.138623332190077,0.0002523387097173553,4.390551318653104,-0.3118881642283644,0.9917590639367376
0.00021052264095275885,676.8868934886307,0.6943566538909669,1107.5308423078282,0.08130985609246702,238.29012219352566,3753.236475742686,7.894157632567804,12.814266867338931,0.00010931465997676942,5.52680970617882,-0.17163966502117373,0.9499260085312246
8.00753566609086e-05,2909.501861335754,0.672622866160697,4444.034571974731,0.057581324714341596,234.77751558237486,14866.63642656319,8.793695858334198,13.988394995761976,4.933062464564938e-05,6.555982626166187,-0.21762641542860917,0.9831565500582078
0.0002012614770273724,369.82791417535964,0.9033792319966285,1914.1144093927223,0.12370826786098417,295.32846951240776,7286.629723395534,8.375258128415872,12.817405969067778,0.00016444630555719424,5.034966408466444,-0.2721004505790355,0.990489206702901
0.00013666093293404817,712.703791864615,0.7899270810105299,1696.640135281894,0.07812977501461785,292.65329615424866,6073.856749262948,8.272616980822825,13.239323196380216,9.659095559910668e-05,5.629102649834406,-0.20173417476530825,0.9725548390023735
0.00019052281057436698,403.8029289730455,0.8907443531394572,1849.0581200928955,0.12066854119380885,296.3472147413045,6992.429551398567,8.349839603336374,12.848255845733876,0.00015964554932405243,5.090553127843602,-0.26373506560860155,0.9893244672693555
Haralick1,Haralick2,Haralick3,Haralick4,Haralick5,Haralick6,Haralick7,Haralick8,Haralick9,Haralick10,Haralick11,Haralick12,Haralick13
7.136619574251267e-05,3308.68311966702,0.24230012244137608,2183.3938157882826,0.024009036104005396,217.87271749934126,5424.89214348612,8.205282474903985,14.01602478693327,2.4832209350192403e-05,6.8810882647669285,-0.14089626518105874,0.9383486939725195
0.00012158213263590558,1390.7948823983586,0.4684324604907854,1308.2415388494983,0.04409842767916647,186.75746047976475,3842.171272999629,7.915160514187148,13.395281223488686,5.1402659178571055e-05,6.225032314221684,-0.12908449174874664,0.9175634222732547
0.00016615109075775118,972.2098202868281,0.4853693150555989,944.5752546365991,0.05944959557830853,176.50430246954244,2806.0911982595608,7.736317976398816,13.030150990065584,7.364096707181336e-05,5.918505337657454,-0.1253068258579743,0.9069776143727247
0.0001529428481345198,831.2352835682232,0.7250006790945837,1511.7666767885883,0.07210593730685218,179.1249325506464,5215.831423586136,8.163757793573197,13.11098537157421,9.298422420376829e-05,5.677147466931127,-0.19831208742965367,0.9713860041599401
0.0001301356405816842,1309.4106015126094,0.4747882235081376,1246.6447697367528,0.05293390586900653,156.74700909948697,3677.168477434391,7.925602693062393,13.32789086597315,6.202240176001935e-05,6.122682614194885,-0.13161619589699308,0.9191320625341639
0.0001459127904487044,792.5574715719742,0.7569360534869853,1630.7266099800377,0.0755124830892059,182.25003523835176,5730.348968348184,8.240999555253865,13.157533935315332,9.72569975638807e-05,5.636744822243042,-0.20799213510592107,0.9754039429696943
7.664119129993229e-05,2589.5229407724437,0.5075836745614672,2629.340559158354,0.028129273294094703,196.0521464636679,7927.839295860986,8.354717190573464,13.943038483659024,3.0167684630065995e-05,6.705069540067654,-0.15462030630717458,0.9504287279275148
7.17423297084423e-05,3170.227217739591,0.401946777246012,2650.420613565092,0.023746021606796886,194.96619310035493,7431.455236520787,8.330566818350182,14.016333431665327,2.522805849727472e-05,6.853999195765329,-0.15065199296935433,0.9476693981264397
7.703162277886247e-05,2696.935430503674,0.31397265808015373,1965.6346163791804,0.026381072467949008,201.58008890236528,5165.603035013064,8.146193584325882,13.914284092696484,2.9126612216080903e-05,6.72891907150383,-0.13044725072243654,0.9251378276274216
9.803665907223905e-05,1689.9870890796474,0.46244078968480945,1571.6919651616581,0.04168862755362427,190.34278330666035,4596.780771566986,8.071550094798951,13.618504029212172,4.689814051966144e-05,6.353028461911089,-0.13105174942664272,0.9205487729369537
0.00011857525478217327,1188.8712574690774,0.5850760223746385,1432.7807543655113,0.05517433926902008,194.98002530380066,4542.25175999296,8.073656645867002,13.405152956450449,6.77294100144401e-05,6.044579037111404,-0.14868886051986613,0.9370155357054788
0.00019893387747342269,490.05496940681377,0.7941646880658373,1192.542401714602,0.09863623244567554,184.71790791237837,4280.114637451585,8.032426944311275,12.743566767829147,0.00015201952792721104,5.277515837592935,-0.20990916110102736,0.9726509239018735
8.242221177802549e-05,2592.314069499233,0.19414485233994758,1608.5611489351836,0.027270593644995636,185.93263965043553,3841.9305262414982,7.954766236029142,13.804423323239986,2.9207290491176713e-05,6.710380966499627,-0.10789148214879998,0.8903300335836472
9.998370362612603e-05,1561.8651333826103,0.6077635339222532,1991.9380755635316,0.05451536249618767,203.27021434120994,6405.887168871528,8.296751115974388,13.625157246042226,5.9560608756052314e-05,6.206999559880695,-0.17076937145154467,0.9591025491365593
0.00017768226744253147,571.3171202201779,0.832866444804735,1710.9083012519718,0.09966873794683477,180.18705606942464,6272.31608478771,8.285444718861756,12.93550391520865,0.00013455642816775047,5.3485991630729846,-0.24065316961332944,0.9850046139478172
9.612922994274377e-05,2181.143385821928,0.10944619452763457,1224.624161322913,0.028373935854638904,177.74570733907092,2717.353259469721,7.727645684564522,13.610069954101727,3.4023354793327675e-05,6.589361725668602,-0.093846222809488,0.8591580335247087
0.00012056943313155936,1267.7487814311567,0.5114245567296664,1297.3813985941554,0.053214014031625734,178.94967273137672,3921.7768129454653,7.9740505798971535,13.38345276727501,6.534754117637483e-05,6.11245690530585,-0.13587961216169256,0.9249723405791439
0.00016681705536517996,687.5256297856345,0.7218754207938571,1236.4898102304728,0.07558251343365735,186.82346094379693,4258.43361113625,8.027572947319525,12.968278337007789,0.00011247257613843708,5.560640565334346,-0.18405134243271484,0.9624428153417333
9.720449614080745e-05,2187.90166489708,0.1279650712527909,1254.4454969276483,0.028517597604581453,180.2324159413944,2829.8803228135075,7.751702565959188,13.610860721668939,3.318126279677073e-05,6.591061988904405,-0.09875180374236942,0.8699186351526973
0.00010541477183282955,1938.6789638423024,0.15494831637224168,1147.1721280678382,0.03187478481589888,167.44253726788705,2650.0095484290596,7.70161144657024,13.503123288497406,3.627193933933243e-05,6.503758235552516,-0.09294708139413294,0.8554349961356393
0.0001227952509465649,1423.5554712203175,0.3690807242036051,1128.182843082692,0.04622095404842946,166.55999989343735,3089.1759011104477,7.805202795090134,13.366216799506326,5.31057005439788e-05,6.240306879274645,-0.10888233524104293,0.8851237446248618
0.00016205271199361656,977.2656988673352,0.5093321646973422,995.9045124305117,0.06430219754018617,159.98532510346274,3006.352350854713,7.779987684625267,13.049692510419638,8.425523528536373e-05,5.885944190483609,-0.13034468756921266,0.9136575556369138
0.00019835721190757693,862.2395177407541,0.2051258303008982,542.4583586726155,0.04629684975468523,105.63237353427832,1307.5939169497046,7.145996217816178,12.591405000657364,7.017132515315947e-05,5.922519489012264,-0.05531700324060383,0.7145933773094213
0.00022268349936417975,616.1378085959296,0.4031977469547743,516.2097049407016,0.06669407959731083,111.8000759985895,1448.701011166875,7.237264064428663,12.479128533469396,0.00011857075892331567,5.646212987132259,-0.07132179045171558,0.7725853888178409
0.00021361444130377363,640.7492160374946,0.41418563064580405,546.9550880019774,0.06629979002963506,114.46116927390106,1547.071135970411,7.285312416720443,12.536763829019801,0.00011235017435561001,5.673875744083565,-0.07388896007252435,0.782085432983424
0.0002827541625590068,438.6914090351618,0.5820515884976013,524.8446072073666,0.09441680892327875,114.04295869919866,1660.6870197943026,7.317311961495261,12.254064138664233,0.000177638320208703,5.323678019895688,-0.10804748077604084,0.8639327402485979
0.00012571695071376607,1522.0176562306249,0.1952346449709113,945.675836173137,0.033871477941768584,131.46645817510387,2260.6856884619237,7.539883038966509,13.234443077204,4.263362147087585e-05,6.331755581633911,-0.08059588674709232,0.8190763424803456
8.077676547032526e-05,3033.7621443953826,0.17179096288512355,1831.7013295088782,0.027035643138960043,226.0328691477696,4293.04317364011,8.05320719513275,13.877686267829182,2.6057992218758637e-05,6.819031310653044,-0.12626405908245775,0.9196872975372623
0.0002020398574408482,725.7406477898893,0.2889479718510992,510.35016211773325,0.049668663849812354,97.90449764883905,1315.6600006810472,7.184112140990386,12.570372388227003,0.00010069075310607801,5.804498573738119,-0.056518747655798264,0.7197314916349
0.0001059920658872122,1757.825337658488,0.24727141716645334,1167.6858872014623,0.030030155949088956,159.34011136772273,2912.91821114736,7.731898019612798,13.475224611503151,3.7412697960046516e-05,6.434872623823265,-0.09534764689836764,0.8605043810426939
Haralick1,Haralick2,Haralick3,Haralick4,Haralick5,Haralick6,Haralick7,Haralick8,Haralick9,Haralick10,Haralick11,Haralick12,Haralick13
0.0001858472491124047,606.3158558778055,0.840738630660004,1903.2913057431167,0.09539948269500398,173.60737222646316,7006.849367094667,8.34544647376272,12.937183420717435,0.00013046232817386176,5.326674634496392,-0.2536209645027171,0.9878704431467398
0.0006583401166038046,365.8987645748729,0.9242743202227373,2414.1025567798392,0.18266197551836155,167.89693145401915,9290.511462544473,8.07044858065204,11.828172960306665,0.0002455998817756896,4.686812970217474,-0.3335720638187619,0.9953193681806846
0.00016017718444955218,618.358879725572,0.7997510251125413,1545.5902731083388,0.08571294927114527,249.7799809349619,5564.0022127077755,8.16752734965983,13.066067471600835,0.00010809238064599142,5.512046429008118,-0.2018865175452993,0.9716565335108871
Haralick1,Haralick2,Haralick3,Haralick4,Haralick5,Haralick6,Haralick7,Haralick8,Haralick9,Haralick10,Haralick11,Haralick12,Haralick13
7.028162248851355e-05,2853.8207639384027,0.4642802541764113,2663.575916940447,0.02905221772832914,240.30759981051207,7800.482903823404,8.421159120820779,14.050873586913362,2.8797961283251668e-05,6.767877995527875,-0.16146063924494902,0.9566520113768641
9.10501669917772e-05,2248.83213103145,0.1991633792511211,1404.0914986006546,0.027926142094857668,158.90422942564638,3367.5338633711617,7.866701680900814,13.695086181569627,3.326835139895938e-05,6.60946070719784,-0.10530954787291341,0.8841598771319127
0.00017584426295166585,647.786519768352,0.7358473710050336,1225.9213480899962,0.07982802904363201,185.21225839326684,4255.898872591622,8.022373926475503,12.903847356725556,0.00012043982438224361,5.494518418766146,-0.18975138800885596,0.9653560517390753
Haralick1,Haralick2,Haralick3,Haralick4,Haralick5,Haralick6,Haralick7,Haralick8,Haralick9,Haralick10,Haralick11,Haralick12,Haralick13
0.00022214280519163962,323.3182817537511,0.9528895827055174,3431.200539428979,0.1270513765851847,264.4980852617955,13401.483875962138,8.599042079751564,12.805374008904439,0.0001705957916320291,5.029220936977574,-0.3206940662527184,0.9960053830856053
0.0022842300944135897,473.8651783084815,0.8544395211080877,1627.8217079694712,0.24615752059036947,141.00803071137392,6037.421653569394,7.215358222198445,10.703843033497002,0.0003445914131391714,4.500606929393397,-0.29334781841870744,0.9868908173673473
0.0009578905651014279,397.12113480086333,0.8087815754450282,1038.3496584175878,0.1714289681390857,182.09245441537757,3756.2774988694746,7.357533704920935,11.412665107213758,0.0002530075881040945,4.801788898146286,-0.22272124103959398,0.9700620326138792
0.0014897510475411085,207.81388216682683,0.8527944090664733,705.6341572086075,0.19553867872113956,126.63188467783186,2614.7227466676,7.085286578720563,10.81754887690813,0.00027519406076286,4.464921109319226,-0.23594608684423884,0.9695052120859049
0.0019785849178628545,146.2134408761005,0.8529849521165286,497.2208236541651,0.22576494294332175,127.12345350862577,1842.669853740561,6.888425345723016,10.437736532942163,0.0003339494250302284,4.184752675285374,-0.24013361690446003,0.9686367860657791
0.00020487781898494376,370.5380524550111,0.8676826793316017,1400.0202881311254,0.10259228497425632,175.78612197458773,5229.543100069485,8.17381695588518,12.77548344225155,0.00015837244746739364,5.150640335159069,-0.23291541552646233,0.9815856046452875
0.00011314423986355526,951.2458507143579,0.8860548090386877,4174.7373297685335,0.07447858664789102,278.6919060049058,15747.703468359749,8.685470466778193,13.531482055995452,8.094554926192632e-05,5.8482144394836615,-0.24784316683283159,0.9887701983089131
0.0006953148568121881,490.89786000275126,0.9373890329411064,3919.208028696001,0.1356146488547871,375.33559201884026,15185.934254781278,7.801280147114756,11.913619951081971,0.00016950393135172504,5.105998400675093,-0.26666735300551964,0.9868654789212106
0.000725187262331842,296.90259998488756,0.9558454940424194,3360.512827099794,0.14824735576553616,381.2498215074555,13145.14870841428,7.759634394722668,11.778251303213706,0.00019123158203039595,4.87373623164452,-0.27550203901175824,0.9879750921875774
0.0008220926956776749,435.96517433659864,0.9321031997117055,3209.853977900555,0.15440631252067827,376.8357258277016,12403.450737265644,7.802998716548517,11.671595631242534,0.00021486177104924176,4.917625830035469,-0.29152985803667697,0.9905352672006984
0.0008188115079458816,509.8590702064216,0.9175395270495221,3090.2987652916763,0.13547974100257051,375.0282905839249,11851.335990960266,7.725569787367578,11.702795347092032,0.00019133133953793584,5.055514333453302,-0.27327255073776957,0.9875149722287284
0.0003458202513029374,586.8619007784891,0.9217437863842749,3749.9110296942663,0.10900227957466611,348.4158258707143,14412.782217998483,8.303121960968674,12.626367736313833,0.00013686803026692265,5.356478025284378,-0.27737811556466535,0.9912833031733655
0.00023549701071427377,2060.3283696098642,0.7423165228714222,3997.7235906842925,0.06621885486794554,308.3764935732996,13930.56599312729,8.435263948763424,13.345896903020554,5.883220309536914e-05,6.3766098582759545,-0.20754694638365528,0.9765916217041413
0.00020419721220761824,1927.9560036463824,0.8052586417360189,4948.875693390631,0.06802824340845286,277.7939922364219,17867.546769916124,8.605265861836882,13.470038660627786,6.0662564048965314e-05,6.334157130407808,-0.22727838301974898,0.983786809188831
0.002344301045311288,1588.9231053149604,0.3679412286924204,1256.9464685194253,0.1687256380120301,392.6154301839853,3438.862768762774,6.568182084481135,10.3708452694876,0.0002403410467935792,5.20380618458176,-0.13287301703038443,0.8770305491617468
0.001306964462319693,131.10626046252094,0.9883564500073326,5628.15146750484,0.1614288329323385,343.00607286370825,22381.499609556875,7.443423686460035,11.138623332190077,0.0002523387097173553,4.390551318653104,-0.3118881642283644,0.9917590639367376
0.00021052264095275885,676.8868934886307,0.6943566538909669,1107.5308423078282,0.08130985609246702,238.29012219352566,3753.236475742686,7.894157632567804,12.814266867338931,0.00010931465997676942,5.52680970617882,-0.17163966502117373,0.9499260085312246
8.00753566609086e-05,2909.501861335754,0.672622866160697,4444.034571974731,0.057581324714341596,234.77751558237486,14866.63642656319,8.793695858334198,13.988394995761976,4.933062464564938e-05,6.555982626166187,-0.21762641542860917,0.9831565500582078
0.0002012614770273724,369.82791417535964,0.9033792319966285,1914.1144093927223,0.12370826786098417,295.32846951240776,7286.629723395534,8.375258128415872,12.817405969067778,0.00016444630555719424,5.034966408466444,-0.2721004505790355,0.990489206702901
0.00013666093293404817,712.703791864615,0.7899270810105299,1696.640135281894,0.07812977501461785,292.65329615424866,6073.856749262948,8.272616980822825,13.239323196380216,9.659095559910668e-05,5.629102649834406,-0.20173417476530825,0.9725548390023735
0.00019052281057436698,403.8029289730455,0.8907443531394572,1849.0581200928955,0.12066854119380885,296.3472147413045,6992.429551398567,8.349839603336374,12.848255845733876,0.00015964554932405243,5.090553127843602,-0.26373506560860155,0.9893244672693555
Haralick1,Haralick2,Haralick3,Haralick4,Haralick5,Haralick6,Haralick7,Haralick8,Haralick9,Haralick10,Haralick11,Haralick12,Haralick13
7.136619574251267e-05,3308.68311966702,0.24230012244137608,2183.3938157882826,0.024009036104005396,217.87271749934126,5424.89214348612,8.205282474903985,14.01602478693327,2.4832209350192403e-05,6.8810882647669285,-0.14089626518105874,0.9383486939725195
0.00012158213263590558,1390.7948823983586,0.4684324604907854,1308.2415388494983,0.04409842767916647,186.75746047976475,3842.171272999629,7.915160514187148,13.395281223488686,5.1402659178571055e-05,6.225032314221684,-0.12908449174874664,0.9175634222732547
0.00016615109075775118,972.2098202868281,0.4853693150555989,944.5752546365991,0.05944959557830853,176.50430246954244,2806.0911982595608,7.736317976398816,13.030150990065584,7.364096707181336e-05,5.918505337657454,-0.1253068258579743,0.9069776143727247
0.0001529428481345198,831.2352835682232,0.7250006790945837,1511.7666767885883,0.07210593730685218,179.1249325506464,5215.831423586136,8.163757793573197,13.11098537157421,9.298422420376829e-05,5.677147466931127,-0.19831208742965367,0.9713860041599401
0.0001301356405816842,1309.4106015126094,0.4747882235081376,1246.6447697367528,0.05293390586900653,156.74700909948697,3677.168477434391,7.925602693062393,13.32789086597315,6.202240176001935e-05,6.122682614194885,-0.13161619589699308,0.9191320625341639
0.0001459127904487044,792.5574715719742,0.7569360534869853,1630.7266099800377,0.0755124830892059,182.25003523835176,5730.348968348184,8.240999555253865,13.157533935315332,9.72569975638807e-05,5.636744822243042,-0.20799213510592107,0.9754039429696943
7.664119129993229e-05,2589.5229407724437,0.5075836745614672,2629.340559158354,0.028129273294094703,196.0521464636679,7927.839295860986,8.354717190573464,13.943038483659024,3.0167684630065995e-05,6.705069540067654,-0.15462030630717458,0.9504287279275148
